Country;CommodityCode;AttributeDescription;cod;header
Philippines;4242000;Extr.Rate.999.9999;USDA:CCO_PH;<EXR>
Russia;4242000;MYExports;USDA:CCO_RU;<MYE>
Russia;4242000;MYImports;USDA:CCO_RU;<MYI>
Russia;4242000;TotalDistribution;USDA:CCO_RU;<TTD>
Russia;4242000;TotalSupply;USDA:CCO_RU;<TTS>
Russia;4242000;CYExports;USDA:CCO_RU;<CYE>
Russia;4242000;FoodUseDom.Cons.;USDA:CCO_RU;<FDC>
Russia;4242000;TotalDom.Cons.;USDA:CCO_RU;<TDC>
Russia;4242000;CYImports;USDA:CCO_RU;<CYI>
Russia;4242000;IndustrialDom.Cons.;USDA:CCO_RU;<IDC>
Samoa;4242000;MYExports;USDA:CCO_WS;<MYE>
Samoa;4242000;Production;USDA:CCO_WS;<PRO>
Samoa;4242000;TotalDistribution;USDA:CCO_WS;<TTD>
Samoa;4242000;TotalSupply;USDA:CCO_WS;<TTS>
Samoa;4242000;CYExp.toU.S.;USDA:CCO_WS;<CEU>
Samoa;4242000;Crush;USDA:CCO_WS;<CRU>
Samoa;4242000;CYExports;USDA:CCO_WS;<CYE>
Samoa;4242000;FoodUseDom.Cons.;USDA:CCO_WS;<FDC>
Samoa;4242000;TotalDom.Cons.;USDA:CCO_WS;<TDC>
Samoa;4242000;Extr.Rate.999.9999;USDA:CCO_WS;<EXR>
Singapore;4242000;BeginningStocks;USDA:CCO_SG;<BES>
Singapore;4242000;EndingStocks;USDA:CCO_SG;<ENS>
Singapore;4242000;MYExports;USDA:CCO_SG;<MYE>
Singapore;4242000;MYImports;USDA:CCO_SG;<MYI>
Singapore;4242000;TotalDistribution;USDA:CCO_SG;<TTD>
Singapore;4242000;TotalSupply;USDA:CCO_SG;<TTS>
Singapore;4242000;CYExports;USDA:CCO_SG;<CYE>
Singapore;4242000;FoodUseDom.Cons.;USDA:CCO_SG;<FDC>
Singapore;4242000;TotalDom.Cons.;USDA:CCO_SG;<TDC>
Singapore;4242000;CYImports;USDA:CCO_SG;<CYI>
Singapore;4242000;IndustrialDom.Cons.;USDA:CCO_SG;<IDC>
South Africa;4242000;MYImports;USDA:CCO_ZA;<MYI>
South Africa;4242000;TotalDistribution;USDA:CCO_ZA;<TTD>
South Africa;4242000;TotalSupply;USDA:CCO_ZA;<TTS>
South Africa;4242000;FoodUseDom.Cons.;USDA:CCO_ZA;<FDC>
South Africa;4242000;TotalDom.Cons.;USDA:CCO_ZA;<TDC>
South Africa;4242000;CYImports;USDA:CCO_ZA;<CYI>
South Africa;4242000;IndustrialDom.Cons.;USDA:CCO_ZA;<IDC>
Sri Lanka;4242000;BeginningStocks;USDA:CCO_LK;<BES>
Sri Lanka;4242000;EndingStocks;USDA:CCO_LK;<ENS>
Sri Lanka;4242000;MYExports;USDA:CCO_LK;<MYE>
Sri Lanka;4242000;MYImports;USDA:CCO_LK;<MYI>
Sri Lanka;4242000;Production;USDA:CCO_LK;<PRO>
Sri Lanka;4242000;TotalDistribution;USDA:CCO_LK;<TTD>
Sri Lanka;4242000;TotalSupply;USDA:CCO_LK;<TTS>
Sri Lanka;4242000;Crush;USDA:CCO_LK;<CRU>
Sri Lanka;4242000;CYExports;USDA:CCO_LK;<CYE>
Sri Lanka;4242000;FoodUseDom.Cons.;USDA:CCO_LK;<FDC>
Sri Lanka;4242000;TotalDom.Cons.;USDA:CCO_LK;<TDC>
Sri Lanka;4242000;CYImports;USDA:CCO_LK;<CYI>
Sri Lanka;4242000;IndustrialDom.Cons.;USDA:CCO_LK;<IDC>
Sri Lanka;4242000;Extr.Rate.999.9999;USDA:CCO_LK;<EXR>
Switzerland;4242000;MYImports;USDA:CCO_CH;<MYI>
Switzerland;4242000;TotalDistribution;USDA:CCO_CH;<TTD>
Switzerland;4242000;TotalSupply;USDA:CCO_CH;<TTS>
Switzerland;4242000;FoodUseDom.Cons.;USDA:CCO_CH;<FDC>
Switzerland;4242000;TotalDom.Cons.;USDA:CCO_CH;<TDC>
Switzerland;4242000;CYImports;USDA:CCO_CH;<CYI>
Switzerland;4242000;IndustrialDom.Cons.;USDA:CCO_CH;<IDC>
Taiwan;4242000;MYImports;USDA:CCO_TW;<MYI>
Taiwan;4242000;TotalDistribution;USDA:CCO_TW;<TTD>
Taiwan;4242000;TotalSupply;USDA:CCO_TW;<TTS>
Taiwan;4242000;FeedWasteDom.Cons.;USDA:CCO_TW;<FWD>
Taiwan;4242000;TotalDom.Cons.;USDA:CCO_TW;<TDC>
Taiwan;4242000;CYImports;USDA:CCO_TW;<CYI>
Tanzania;4242000;BeginningStocks;USDA:CCO_TZ;<BES>
Tanzania;4242000;EndingStocks;USDA:CCO_TZ;<ENS>
Tanzania;4242000;MYImports;USDA:CCO_TZ;<MYI>
Tanzania;4242000;Production;USDA:CCO_TZ;<PRO>
Tanzania;4242000;TotalDistribution;USDA:CCO_TZ;<TTD>
Tanzania;4242000;TotalSupply;USDA:CCO_TZ;<TTS>
Tanzania;4242000;Crush;USDA:CCO_TZ;<CRU>
Tanzania;4242000;FoodUseDom.Cons.;USDA:CCO_TZ;<FDC>
Tanzania;4242000;TotalDom.Cons.;USDA:CCO_TZ;<TDC>
Tanzania;4242000;IndustrialDom.Cons.;USDA:CCO_TZ;<IDC>
Tanzania;4242000;Extr.Rate.999.9999;USDA:CCO_TZ;<EXR>
Thailand;4242000;BeginningStocks;USDA:CCO_TH;<BES>
Thailand;4242000;EndingStocks;USDA:CCO_TH;<ENS>
Thailand;4242000;MYExports;USDA:CCO_TH;<MYE>
Thailand;4242000;MYImports;USDA:CCO_TH;<MYI>
Thailand;4242000;Production;USDA:CCO_TH;<PRO>
Thailand;4242000;TotalDistribution;USDA:CCO_TH;<TTD>
Thailand;4242000;TotalSupply;USDA:CCO_TH;<TTS>
Thailand;4242000;Crush;USDA:CCO_TH;<CRU>
Thailand;4242000;CYExports;USDA:CCO_TH;<CYE>
Thailand;4242000;FoodUseDom.Cons.;USDA:CCO_TH;<FDC>
Thailand;4242000;TotalDom.Cons.;USDA:CCO_TH;<TDC>
Thailand;4242000;CYImports;USDA:CCO_TH;<CYI>
Thailand;4242000;IndustrialDom.Cons.;USDA:CCO_TH;<IDC>
Thailand;4242000;Extr.Rate.999.9999;USDA:CCO_TH;<EXR>
Turkey;4242000;MYExports;USDA:CCO_TR;<MYE>
Turkey;4242000;MYImports;USDA:CCO_TR;<MYI>
Turkey;4242000;TotalDistribution;USDA:CCO_TR;<TTD>
Turkey;4242000;TotalSupply;USDA:CCO_TR;<TTS>
Turkey;4242000;TotalDom.Cons.;USDA:CCO_TR;<TDC>
Turkey;4242000;CYImports;USDA:CCO_TR;<CYI>
Turkey;4242000;IndustrialDom.Cons.;USDA:CCO_TR;<IDC>
United Kingdom;4242000;MYExports;USDA:CCO_GB;<MYE>
United Kingdom;4242000;MYImports;USDA:CCO_GB;<MYI>
United Kingdom;4242000;TotalDistribution;USDA:CCO_GB;<TTD>
United Kingdom;4242000;TotalSupply;USDA:CCO_GB;<TTS>
United Kingdom;4242000;FoodUseDom.Cons.;USDA:CCO_GB;<FDC>
United Kingdom;4242000;TotalDom.Cons.;USDA:CCO_GB;<TDC>
United Kingdom;4242000;CYImports;USDA:CCO_GB;<CYI>
United States;4242000;BeginningStocks;USDA:CCO_US;<BES>
United States;4242000;EndingStocks;USDA:CCO_US;<ENS>
United States;4242000;MYExports;USDA:CCO_US;<MYE>
United States;4242000;MYImports;USDA:CCO_US;<MYI>
United States;4242000;TotalDistribution;USDA:CCO_US;<TTD>
United States;4242000;TotalSupply;USDA:CCO_US;<TTS>
United States;4242000;CYExports;USDA:CCO_US;<CYE>
United States;4242000;FoodUseDom.Cons.;USDA:CCO_US;<FDC>
United States;4242000;TotalDom.Cons.;USDA:CCO_US;<TDC>
United States;4242000;CYImports;USDA:CCO_US;<CYI>
United States;4242000;IndustrialDom.Cons.;USDA:CCO_US;<IDC>
Vietnam;4242000;BeginningStocks;USDA:CCO_VN;<BES>
Vietnam;4242000;EndingStocks;USDA:CCO_VN;<ENS>
Vietnam;4242000;MYExports;USDA:CCO_VN;<MYE>
Vietnam;4242000;MYImports;USDA:CCO_VN;<MYI>
Vietnam;4242000;Production;USDA:CCO_VN;<PRO>
Vietnam;4242000;TotalDistribution;USDA:CCO_VN;<TTD>
Vietnam;4242000;TotalSupply;USDA:CCO_VN;<TTS>
Vietnam;4242000;Crush;USDA:CCO_VN;<CRU>
Vietnam;4242000;CYExports;USDA:CCO_VN;<CYE>
Vietnam;4242000;FoodUseDom.Cons.;USDA:CCO_VN;<FDC>
Vietnam;4242000;TotalDom.Cons.;USDA:CCO_VN;<TDC>
Vietnam;4242000;CYImports;USDA:CCO_VN;<CYI>
Vietnam;4242000;Extr.Rate.999.9999;USDA:CCO_VN;<EXR>
WORLD;4242000;BeginningStocks;USDA:CCO_WO;<BES>
WORLD;4242000;EndingStocks;USDA:CCO_WO;<ENS>
WORLD;4242000;MYExports;USDA:CCO_WO;<MYE>
WORLD;4242000;MYImports;USDA:CCO_WO;<MYI>
WORLD;4242000;Production;USDA:CCO_WO;<PRO>
WORLD;4242000;TotalDistribution;USDA:CCO_WO;<TTD>
WORLD;4242000;TotalSupply;USDA:CCO_WO;<TTS>
WORLD;4242000;CYImp.fromU.S.;USDA:CCO_WO;<CIU>
WORLD;4242000;CYExp.toU.S.;USDA:CCO_WO;<CEU>
WORLD;4242000;Crush;USDA:CCO_WO;<CRU>
WORLD;4242000;MYImp.fromU.S.;USDA:CCO_WO;<MIU>
WORLD;4242000;CYExports;USDA:CCO_WO;<CYE>
WORLD;4242000;FoodUseDom.Cons.;USDA:CCO_WO;<FDC>
WORLD;4242000;MYExp.toEU;USDA:CCO_WO;<MEE>
WORLD;4242000;FeedWasteDom.Cons.;USDA:CCO_WO;<FWD>
WORLD;4242000;TotalDom.Cons.;USDA:CCO_WO;<TDC>
WORLD;4242000;CYImports;USDA:CCO_WO;<CYI>
WORLD;4242000;IndustrialDom.Cons.;USDA:CCO_WO;<IDC>
WORLD;4242000;Extr.Rate.999.9999;USDA:CCO_WO;<EXR>
Afghanistan;4243000;BeginningStocks;USDA:PAO_AF;<BES>
Afghanistan;4243000;EndingStocks;USDA:PAO_AF;<ENS>
Afghanistan;4243000;MYImports;USDA:PAO_AF;<MYI>
Afghanistan;4243000;TotalDistribution;USDA:PAO_AF;<TTD>
Afghanistan;4243000;TotalSupply;USDA:PAO_AF;<TTS>
Afghanistan;4243000;FoodUseDom.Cons.;USDA:PAO_AF;<FDC>
Afghanistan;4243000;TotalDom.Cons.;USDA:PAO_AF;<TDC>
Afghanistan;4243000;CYImports;USDA:PAO_AF;<CYI>
Algeria;4243000;BeginningStocks;USDA:PAO_DZ;<BES>
Algeria;4243000;EndingStocks;USDA:PAO_DZ;<ENS>
Algeria;4243000;MYImports;USDA:PAO_DZ;<MYI>
Algeria;4243000;TotalDistribution;USDA:PAO_DZ;<TTD>
Algeria;4243000;TotalSupply;USDA:PAO_DZ;<TTS>
Algeria;4243000;FoodUseDom.Cons.;USDA:PAO_DZ;<FDC>
Algeria;4243000;TotalDom.Cons.;USDA:PAO_DZ;<TDC>
Algeria;4243000;CYImports;USDA:PAO_DZ;<CYI>
Angola;4243000;AreaHarvested;USDA:PAO_AO;<ARH>
Angola;4243000;BeginningStocks;USDA:PAO_AO;<BES>
Angola;4243000;EndingStocks;USDA:PAO_AO;<ENS>
Angola;4243000;MYImports;USDA:PAO_AO;<MYI>
Angola;4243000;Production;USDA:PAO_AO;<PRO>
Angola;4243000;TotalDistribution;USDA:PAO_AO;<TTD>
Angola;4243000;TotalSupply;USDA:PAO_AO;<TTS>
Angola;4243000;Yield;USDA:PAO_AO;<YLD>
Angola;4243000;FoodUseDom.Cons.;USDA:PAO_AO;<FDC>
Angola;4243000;TotalDom.Cons.;USDA:PAO_AO;<TDC>
Angola;4243000;CYImports;USDA:PAO_AO;<CYI>
Australia;4243000;BeginningStocks;USDA:PAO_AU;<BES>
Australia;4243000;EndingStocks;USDA:PAO_AU;<ENS>
Australia;4243000;MYImports;USDA:PAO_AU;<MYI>
Australia;4243000;TotalDistribution;USDA:PAO_AU;<TTD>
Australia;4243000;TotalSupply;USDA:PAO_AU;<TTS>
Australia;4243000;FoodUseDom.Cons.;USDA:PAO_AU;<FDC>
Australia;4243000;TotalDom.Cons.;USDA:PAO_AU;<TDC>
Australia;4243000;CYImports;USDA:PAO_AU;<CYI>
Bangladesh;4243000;BeginningStocks;USDA:PAO_BD;<BES>
Bangladesh;4243000;EndingStocks;USDA:PAO_BD;<ENS>
Bangladesh;4243000;MYExports;USDA:PAO_BD;<MYE>
Bangladesh;4243000;MYImports;USDA:PAO_BD;<MYI>
Bangladesh;4243000;TotalDistribution;USDA:PAO_BD;<TTD>
Bangladesh;4243000;TotalSupply;USDA:PAO_BD;<TTS>
Bangladesh;4243000;CYExports;USDA:PAO_BD;<CYE>
Bangladesh;4243000;FoodUseDom.Cons.;USDA:PAO_BD;<FDC>
Bangladesh;4243000;TotalDom.Cons.;USDA:PAO_BD;<TDC>
Bangladesh;4243000;CYImports;USDA:PAO_BD;<CYI>
Bangladesh;4243000;IndustrialDom.Cons.;USDA:PAO_BD;<IDC>
Benin;4243000;AreaHarvested;USDA:PAO_BJ;<ARH>
Benin;4243000;BeginningStocks;USDA:PAO_BJ;<BES>
Benin;4243000;EndingStocks;USDA:PAO_BJ;<ENS>
Benin;4243000;MYExports;USDA:PAO_BJ;<MYE>
Benin;4243000;MYImports;USDA:PAO_BJ;<MYI>
Benin;4243000;Production;USDA:PAO_BJ;<PRO>
Benin;4243000;TotalDistribution;USDA:PAO_BJ;<TTD>
Benin;4243000;TotalSupply;USDA:PAO_BJ;<TTS>
Benin;4243000;Yield;USDA:PAO_BJ;<YLD>
Benin;4243000;CYExports;USDA:PAO_BJ;<CYE>
Benin;4243000;FoodUseDom.Cons.;USDA:PAO_BJ;<FDC>
Benin;4243000;TotalDom.Cons.;USDA:PAO_BJ;<TDC>
Benin;4243000;CYImports;USDA:PAO_BJ;<CYI>
Brazil;4243000;AreaHarvested;USDA:PAO_BR;<ARH>
Brazil;4243000;BeginningStocks;USDA:PAO_BR;<BES>
Brazil;4243000;EndingStocks;USDA:PAO_BR;<ENS>
Brazil;4243000;MYExports;USDA:PAO_BR;<MYE>
Brazil;4243000;MYImports;USDA:PAO_BR;<MYI>
Brazil;4243000;Production;USDA:PAO_BR;<PRO>
Brazil;4243000;TotalDistribution;USDA:PAO_BR;<TTD>
Brazil;4243000;TotalSupply;USDA:PAO_BR;<TTS>
Brazil;4243000;Yield;USDA:PAO_BR;<YLD>
Brazil;4243000;CYExp.toU.S.;USDA:PAO_BR;<CEU>
Brazil;4243000;CYExports;USDA:PAO_BR;<CYE>
Brazil;4243000;FoodUseDom.Cons.;USDA:PAO_BR;<FDC>
Brazil;4243000;AreaPlanted;USDA:PAO_BR;<ARP>
Brazil;4243000;MYExp.toEU;USDA:PAO_BR;<MEE>
Brazil;4243000;TotalDom.Cons.;USDA:PAO_BR;<TDC>
Brazil;4243000;CYImports;USDA:PAO_BR;<CYI>
Brazil;4243000;IndustrialDom.Cons.;USDA:PAO_BR;<IDC>
Burma;4243000;BeginningStocks;USDA:PAO_MM;<BES>
Burma;4243000;EndingStocks;USDA:PAO_MM;<ENS>
Burma;4243000;MYExports;USDA:PAO_MM;<MYE>
Burma;4243000;MYImports;USDA:PAO_MM;<MYI>
Burma;4243000;TotalDistribution;USDA:PAO_MM;<TTD>
Burma;4243000;TotalSupply;USDA:PAO_MM;<TTS>
Burma;4243000;CYExports;USDA:PAO_MM;<CYE>
Burma;4243000;FoodUseDom.Cons.;USDA:PAO_MM;<FDC>
Burma;4243000;TotalDom.Cons.;USDA:PAO_MM;<TDC>
Burma;4243000;CYImports;USDA:PAO_MM;<CYI>
Cameroon;4243000;AreaHarvested;USDA:PAO_CM;<ARH>
Cameroon;4243000;BeginningStocks;USDA:PAO_CM;<BES>
Cameroon;4243000;EndingStocks;USDA:PAO_CM;<ENS>
Cameroon;4243000;MYExports;USDA:PAO_CM;<MYE>
Cameroon;4243000;MYImports;USDA:PAO_CM;<MYI>
Cameroon;4243000;Production;USDA:PAO_CM;<PRO>
Cameroon;4243000;TotalDistribution;USDA:PAO_CM;<TTD>
Cameroon;4243000;TotalSupply;USDA:PAO_CM;<TTS>
Cameroon;4243000;Yield;USDA:PAO_CM;<YLD>
Cameroon;4243000;FoodUseDom.Cons.;USDA:PAO_CM;<FDC>
Cameroon;4243000;TotalDom.Cons.;USDA:PAO_CM;<TDC>
Cameroon;4243000;CYImports;USDA:PAO_CM;<CYI>
Canada;4243000;MYExports;USDA:PAO_CA;<MYE>
Canada;4243000;MYImports;USDA:PAO_CA;<MYI>
Canada;4243000;TotalDistribution;USDA:PAO_CA;<TTD>
Canada;4243000;TotalSupply;USDA:PAO_CA;<TTS>
Canada;4243000;CYImp.fromU.S.;USDA:PAO_CA;<CIU>
Canada;4243000;MYImp.fromU.S.;USDA:PAO_CA;<MIU>
Canada;4243000;CYExports;USDA:PAO_CA;<CYE>
Canada;4243000;FoodUseDom.Cons.;USDA:PAO_CA;<FDC>
Canada;4243000;TotalDom.Cons.;USDA:PAO_CA;<TDC>
Canada;4243000;CYImports;USDA:PAO_CA;<CYI>
China;4243000;BeginningStocks;USDA:PAO_CN;<BES>
China;4243000;EndingStocks;USDA:PAO_CN;<ENS>
China;4243000;MYExports;USDA:PAO_CN;<MYE>
China;4243000;MYImports;USDA:PAO_CN;<MYI>
China;4243000;TotalDistribution;USDA:PAO_CN;<TTD>
China;4243000;TotalSupply;USDA:PAO_CN;<TTS>
China;4243000;CYExports;USDA:PAO_CN;<CYE>
China;4243000;FoodUseDom.Cons.;USDA:PAO_CN;<FDC>
China;4243000;TotalDom.Cons.;USDA:PAO_CN;<TDC>
China;4243000;CYImports;USDA:PAO_CN;<CYI>
China;4243000;IndustrialDom.Cons.;USDA:PAO_CN;<IDC>
Colombia;4243000;AreaHarvested;USDA:PAO_CO;<ARH>
Colombia;4243000;BeginningStocks;USDA:PAO_CO;<BES>
Colombia;4243000;EndingStocks;USDA:PAO_CO;<ENS>
Colombia;4243000;MYExports;USDA:PAO_CO;<MYE>
Colombia;4243000;MYImports;USDA:PAO_CO;<MYI>
Colombia;4243000;Production;USDA:PAO_CO;<PRO>
Colombia;4243000;TotalDistribution;USDA:PAO_CO;<TTD>
Colombia;4243000;TotalSupply;USDA:PAO_CO;<TTS>
Colombia;4243000;Yield;USDA:PAO_CO;<YLD>
Colombia;4243000;CYExp.toU.S.;USDA:PAO_CO;<CEU>
Colombia;4243000;CYExports;USDA:PAO_CO;<CYE>
Colombia;4243000;FoodUseDom.Cons.;USDA:PAO_CO;<FDC>
Colombia;4243000;MYExp.toEU;USDA:PAO_CO;<MEE>
Colombia;4243000;FeedWasteDom.Cons.;USDA:PAO_CO;<FWD>
Colombia;4243000;TotalDom.Cons.;USDA:PAO_CO;<TDC>
Colombia;4243000;CYImports;USDA:PAO_CO;<CYI>
Colombia;4243000;IndustrialDom.Cons.;USDA:PAO_CO;<IDC>
Congo (Kinshasa);4243000;AreaHarvested;USDA:PAO_CG;<ARH>
Congo (Kinshasa);4243000;BeginningStocks;USDA:PAO_CG;<BES>
Congo (Kinshasa);4243000;EndingStocks;USDA:PAO_CG;<ENS>
Congo (Kinshasa);4243000;MYExports;USDA:PAO_CG;<MYE>
Congo (Kinshasa);4243000;MYImports;USDA:PAO_CG;<MYI>
Congo (Kinshasa);4243000;Production;USDA:PAO_CG;<PRO>
Congo (Kinshasa);4243000;TotalDistribution;USDA:PAO_CG;<TTD>
Congo (Kinshasa);4243000;TotalSupply;USDA:PAO_CG;<TTS>
Congo (Kinshasa);4243000;Yield;USDA:PAO_CG;<YLD>
Congo (Kinshasa);4243000;CYExports;USDA:PAO_CG;<CYE>
Congo (Kinshasa);4243000;FoodUseDom.Cons.;USDA:PAO_CG;<FDC>
Congo (Kinshasa);4243000;TotalDom.Cons.;USDA:PAO_CG;<TDC>
Congo (Kinshasa);4243000;CYImports;USDA:PAO_CG;<CYI>
Congo (Kinshasa);4243000;IndustrialDom.Cons.;USDA:PAO_CG;<IDC>
Costa Rica;4243000;AreaHarvested;USDA:PAO_CR;<ARH>
Costa Rica;4243000;BeginningStocks;USDA:PAO_CR;<BES>
Costa Rica;4243000;EndingStocks;USDA:PAO_CR;<ENS>
Costa Rica;4243000;MYExports;USDA:PAO_CR;<MYE>
Costa Rica;4243000;MYImports;USDA:PAO_CR;<MYI>
Costa Rica;4243000;Production;USDA:PAO_CR;<PRO>
Costa Rica;4243000;TotalDistribution;USDA:PAO_CR;<TTD>
Costa Rica;4243000;TotalSupply;USDA:PAO_CR;<TTS>
Costa Rica;4243000;Yield;USDA:PAO_CR;<YLD>
Costa Rica;4243000;CYExports;USDA:PAO_CR;<CYE>
Costa Rica;4243000;FoodUseDom.Cons.;USDA:PAO_CR;<FDC>
Costa Rica;4243000;TotalDom.Cons.;USDA:PAO_CR;<TDC>
Costa Rica;4243000;CYImports;USDA:PAO_CR;<CYI>
Costa Rica;4243000;IndustrialDom.Cons.;USDA:PAO_CR;<IDC>
Cote d'Ivoire;4243000;AreaHarvested;USDA:PAO_CI;<ARH>
Cote d'Ivoire;4243000;BeginningStocks;USDA:PAO_CI;<BES>
Cote d'Ivoire;4243000;EndingStocks;USDA:PAO_CI;<ENS>
Cote d'Ivoire;4243000;MYExports;USDA:PAO_CI;<MYE>
Cote d'Ivoire;4243000;MYImports;USDA:PAO_CI;<MYI>
Cote d'Ivoire;4243000;Production;USDA:PAO_CI;<PRO>
Cote d'Ivoire;4243000;TotalDistribution;USDA:PAO_CI;<TTD>
Cote d'Ivoire;4243000;TotalSupply;USDA:PAO_CI;<TTS>
Cote d'Ivoire;4243000;Yield;USDA:PAO_CI;<YLD>
Cote d'Ivoire;4243000;CYExports;USDA:PAO_CI;<CYE>
Cote d'Ivoire;4243000;FoodUseDom.Cons.;USDA:PAO_CI;<FDC>
Cote d'Ivoire;4243000;MYExp.toEU;USDA:PAO_CI;<MEE>
Cote d'Ivoire;4243000;TotalDom.Cons.;USDA:PAO_CI;<TDC>
Cote d'Ivoire;4243000;Trees;USDA:PAO_CI;<TRE>
Cote d'Ivoire;4243000;CYImports;USDA:PAO_CI;<CYI>
Cote d'Ivoire;4243000;IndustrialDom.Cons.;USDA:PAO_CI;<IDC>
Djibouti;4243000;BeginningStocks;USDA:PAO_DJ;<BES>
Djibouti;4243000;EndingStocks;USDA:PAO_DJ;<ENS>
Djibouti;4243000;MYExports;USDA:PAO_DJ;<MYE>
Djibouti;4243000;MYImports;USDA:PAO_DJ;<MYI>
Djibouti;4243000;TotalDistribution;USDA:PAO_DJ;<TTD>
Djibouti;4243000;TotalSupply;USDA:PAO_DJ;<TTS>
Djibouti;4243000;CYExports;USDA:PAO_DJ;<CYE>
Djibouti;4243000;FoodUseDom.Cons.;USDA:PAO_DJ;<FDC>
Djibouti;4243000;TotalDom.Cons.;USDA:PAO_DJ;<TDC>
Djibouti;4243000;CYImports;USDA:PAO_DJ;<CYI>
Dominican Republic;4243000;AreaHarvested;USDA:PAO_DO;<ARH>
Dominican Republic;4243000;BeginningStocks;USDA:PAO_DO;<BES>
Dominican Republic;4243000;EndingStocks;USDA:PAO_DO;<ENS>
Dominican Republic;4243000;MYImports;USDA:PAO_DO;<MYI>
Dominican Republic;4243000;Production;USDA:PAO_DO;<PRO>
Dominican Republic;4243000;TotalDistribution;USDA:PAO_DO;<TTD>
Dominican Republic;4243000;TotalSupply;USDA:PAO_DO;<TTS>
Dominican Republic;4243000;Yield;USDA:PAO_DO;<YLD>
Dominican Republic;4243000;FoodUseDom.Cons.;USDA:PAO_DO;<FDC>
Dominican Republic;4243000;TotalDom.Cons.;USDA:PAO_DO;<TDC>
Dominican Republic;4243000;CYImports;USDA:PAO_DO;<CYI>
Dominican Republic;4243000;IndustrialDom.Cons.;USDA:PAO_DO;<IDC>
Ecuador;4243000;AreaHarvested;USDA:PAO_EC;<ARH>
Ecuador;4243000;BeginningStocks;USDA:PAO_EC;<BES>
Ecuador;4243000;EndingStocks;USDA:PAO_EC;<ENS>
Ecuador;4243000;MYExports;USDA:PAO_EC;<MYE>
Ecuador;4243000;MYImports;USDA:PAO_EC;<MYI>
Ecuador;4243000;Production;USDA:PAO_EC;<PRO>
Ecuador;4243000;TotalDistribution;USDA:PAO_EC;<TTD>
Ecuador;4243000;TotalSupply;USDA:PAO_EC;<TTS>
Ecuador;4243000;Yield;USDA:PAO_EC;<YLD>
Ecuador;4243000;CYExp.toU.S.;USDA:PAO_EC;<CEU>
Ecuador;4243000;CYExports;USDA:PAO_EC;<CYE>
Ecuador;4243000;FoodUseDom.Cons.;USDA:PAO_EC;<FDC>
Ecuador;4243000;MYExp.toEU;USDA:PAO_EC;<MEE>
Ecuador;4243000;TotalDom.Cons.;USDA:PAO_EC;<TDC>
Ecuador;4243000;CYImports;USDA:PAO_EC;<CYI>
Egypt;4243000;BeginningStocks;USDA:PAO_EG;<BES>
Egypt;4243000;EndingStocks;USDA:PAO_EG;<ENS>
Egypt;4243000;MYExports;USDA:PAO_EG;<MYE>
Egypt;4243000;MYImports;USDA:PAO_EG;<MYI>
Egypt;4243000;TotalDistribution;USDA:PAO_EG;<TTD>
Egypt;4243000;TotalSupply;USDA:PAO_EG;<TTS>
Egypt;4243000;CYExports;USDA:PAO_EG;<CYE>
Egypt;4243000;FoodUseDom.Cons.;USDA:PAO_EG;<FDC>
Egypt;4243000;MYExp.toEU;USDA:PAO_EG;<MEE>
Egypt;4243000;TotalDom.Cons.;USDA:PAO_EG;<TDC>
Egypt;4243000;CYImports;USDA:PAO_EG;<CYI>
Egypt;4243000;IndustrialDom.Cons.;USDA:PAO_EG;<IDC>
El Salvador;4243000;BeginningStocks;USDA:PAO_SV;<BES>
El Salvador;4243000;EndingStocks;USDA:PAO_SV;<ENS>
El Salvador;4243000;MYExports;USDA:PAO_SV;<MYE>
El Salvador;4243000;MYImports;USDA:PAO_SV;<MYI>
El Salvador;4243000;TotalDistribution;USDA:PAO_SV;<TTD>
El Salvador;4243000;TotalSupply;USDA:PAO_SV;<TTS>
El Salvador;4243000;CYExports;USDA:PAO_SV;<CYE>
El Salvador;4243000;FoodUseDom.Cons.;USDA:PAO_SV;<FDC>
El Salvador;4243000;TotalDom.Cons.;USDA:PAO_SV;<TDC>
El Salvador;4243000;CYImports;USDA:PAO_SV;<CYI>
Ethiopia;4243000;MYImports;USDA:PAO_ET;<MYI>
Ethiopia;4243000;TotalDistribution;USDA:PAO_ET;<TTD>
Ethiopia;4243000;TotalSupply;USDA:PAO_ET;<TTS>
Ethiopia;4243000;FoodUseDom.Cons.;USDA:PAO_ET;<FDC>
Ethiopia;4243000;TotalDom.Cons.;USDA:PAO_ET;<TDC>
Ethiopia;4243000;CYImports;USDA:PAO_ET;<CYI>
European Union;4243000;BeginningStocks;USDA:PAO_EU;<BES>
European Union;4243000;EndingStocks;USDA:PAO_EU;<ENS>
European Union;4243000;MYExports;USDA:PAO_EU;<MYE>
European Union;4243000;MYImports;USDA:PAO_EU;<MYI>
European Union;4243000;TotalDistribution;USDA:PAO_EU;<TTD>
European Union;4243000;TotalSupply;USDA:PAO_EU;<TTS>
European Union;4243000;CYExports;USDA:PAO_EU;<CYE>
European Union;4243000;FoodUseDom.Cons.;USDA:PAO_EU;<FDC>
European Union;4243000;FeedWasteDom.Cons.;USDA:PAO_EU;<FWD>
European Union;4243000;TotalDom.Cons.;USDA:PAO_EU;<TDC>
European Union;4243000;CYImports;USDA:PAO_EU;<CYI>
European Union;4243000;IndustrialDom.Cons.;USDA:PAO_EU;<IDC>
